year,jday,time,Tair,RH,Wind,SolRad,Rain,Tsoil
2011,112,20:00,6.5,94.7,2.4,0,4.5,9.1
2011,112,21:00,6.2,94.8,2.7,0,4.5,9.1
2011,112,22:00,6.1,94.9,2.6,0,4.5,9
2011,112,23:00,5.9,94.8,2.6,0,4.5,9.1
2011,113,0:00,5.3,93.9,2.7,0,0,9.1
2011,113,1:00,5.2,92.5,2.6,0,0,9.1
2011,113,2:00,5.3,90.8,2.4,0,0,9.1
2011,113,3:00,5.1,89,2.3,0,0,9
2011,113,4:00,4.8,85.7,2.6,0,0,9
2011,113,5:00,4.9,79.9,2.4,0,0,9
2011,113,6:00,5.3,79,2.2,27.78,0,9
2011,113,7:00,7,77.3,2.6,194.46,0,9
2011,113,8:00,8.4,76,2.9,305.58,0,8.9
2011,113,9:00,9.8,70.1,3.4,527.82,0,8.9
2011,113,10:00,10.4,65.6,3.8,527.82,0,8.8
2011,113,11:00,10.9,57.3,3.6,694.5,0,8.8
2011,113,12:00,11.9,46.9,3.8,722.28,0,8.8
2011,113,13:00,11.8,42.7,4,694.5,0,8.8
2011,113,14:00,12.2,40.6,3.7,611.16,0,8.8
2011,113,15:00,12,41.3,3.4,472.26,0,8.8
2011,113,16:00,12.2,44.9,3.3,361.14,0,8.9
2011,113,17:00,10.7,58,3,166.68,0,8.9
2011,113,18:00,8.9,58.8,2.5,55.56,0,9
2011,113,19:00,7,66.2,1.8,0,0,9.1
2011,113,20:00,6.1,73,1.8,0,0,9.2
2011,113,21:00,5.5,65.9,1.9,0,0,9.2
2011,113,22:00,5.1,61.3,1.8,0,0,9.2
2011,113,23:00,6.3,52.7,2.1,0,0,9.3
2011,114,0:00,6.8,49.4,2.5,0,0,9.3
2011,114,1:00,7,54.2,2.8,0,0,9.3
2011,114,2:00,7.5,58,2.8,0,0,9.2
2011,114,3:00,7.5,66.7,2.5,0,0,9.2
2011,114,4:00,7.2,75.2,2.2,0,0,9.2
2011,114,5:00,6.9,82.7,2.4,0,0,9.2
2011,114,6:00,7.5,85.6,2.2,0,0,9.1
2011,114,7:00,7.9,85.1,2.4,55.56,5,9.1
2011,114,8:00,5.2,91.7,1.6,27.78,6.5,9
2011,114,9:00,8.3,91.9,2.4,333.36,6.5,9
2011,114,10:00,10.7,76.6,3.2,472.26,6.5,9
2011,114,11:00,11.8,64.7,3.6,583.38,6.5,8.9
2011,114,12:00,13.3,54.5,3.7,694.5,6.5,8.9
2011,114,13:00,12.8,57.4,3.4,694.5,6.5,8.8
2011,114,14:00,12.3,56.7,3.3,638.94,6.5,8.8
2011,114,15:00,12.8,47.3,2.4,500.04,6.5,8.8
2011,114,16:00,12.5,42.3,2.6,361.14,6.5,8.8
2011,114,17:00,11.8,45.6,2.8,194.46,6.5,8.8
2011,114,18:00,9.9,56.2,2.2,27.78,6.5,8.9
2011,114,19:00,7.5,68.3,1.5,0,6.5,9
2011,114,20:00,6.5,68.1,1.9,0,6.5,9
2011,114,21:00,6.8,62.6,2.2,0,6.5,9.1
2011,114,22:00,6.8,65.3,2.6,0,6.5,9
2011,114,23:00,6.8,71.5,3.2,0,6.5,9.1
2011,115,0:00,7.6,55.6,2.9,0,0,9.1
2011,115,1:00,8,45.1,2.6,0,0,9.1
2011,115,2:00,8.1,45.3,2.8,0,0,9.1
2011,115,3:00,8.1,47.8,2.7,0,0,9.1
2011,115,4:00,7.9,52.9,2.7,0,0,9.1
2011,115,5:00,7.8,56.9,2.7,0,0,9
2011,115,6:00,8.3,52.3,2.6,27.78,0,9
2011,115,7:00,10.3,47.1,3.2,222.24,0,8.9
2011,115,8:00,13,38.5,3.5,388.92,0,8.9
2011,115,9:00,14.9,26.9,4,527.82,0,8.8
2011,115,10:00,15.8,30.4,3.9,638.94,0,8.8
2011,115,11:00,17.1,31.1,4,722.28,0,8.7
2011,115,12:00,17.8,29.8,4.1,722.28,0,8.7
2011,115,13:00,18.6,24.9,3.5,666.72,0,8.7
2011,115,14:00,18.8,21.2,3.5,583.38,0,8.7
2011,115,15:00,18.3,21.8,3.3,416.7,0,8.7
2011,115,16:00,17,33.8,3.3,305.58,0,8.8
2011,115,17:00,14.7,43.5,2.6,138.9,0,8.9
2011,115,18:00,13.5,48.4,0.6,27.78,0,9
2011,115,19:00,11.1,61,0.8,0,0,9.1
2011,115,20:00,9.3,63.7,1.3,0,0,9.2
2011,115,21:00,9.6,62.5,2.1,0,0,9.2
2011,115,22:00,10.5,59.4,2.4,0,0,9.2
2011,115,23:00,10.8,54.8,1.6,0,0,9.3
2011,116,0:00,11.4,51.1,2.2,0,0,9.3
2011,116,1:00,17.1,48.2,7.8,0,0,9.3
2011,116,2:00,18.8,46.1,10.1,0,0,9.3
2011,116,3:00,19.5,38.8,7.4,0,0,9.3
2011,116,4:00,18.5,42.8,6.7,0,0,9.3
2011,116,5:00,14,79.3,4.5,0,0,9.3
2011,116,6:00,16.1,59.1,4,27.78,0,9.3
2011,116,7:00,18.2,49,5.3,138.9,0,9.2
2011,116,8:00,19.6,43.5,5,222.24,0,9.2
2011,116,9:00,21.3,35.1,7.7,472.26,0,9.2
2011,116,10:00,22.3,33.8,8.1,583.38,0,9.2
2011,116,11:00,22.1,38.5,8.4,638.94,0,9.2
2011,116,12:00,22.2,40.8,8.5,694.5,0,9.2
2011,116,13:00,22.1,43.4,8,666.72,0,9.2
2011,116,14:00,22,42.3,8.8,583.38,0,9.2
2011,116,15:00,21.7,39.8,8.1,472.26,0,9.2
2011,116,16:00,21.9,34.6,6.6,305.58,0,9.3
2011,116,17:00,21.2,34.1,6.4,166.68,0,9.4
2011,116,18:00,20,38.6,4.1,27.78,0,9.4
2011,116,19:00,18.9,44.7,2.2,0,0,9.5
2011,116,20:00,16.9,56.2,1.5,0,0,9.6
2011,116,21:00,16.7,58.2,2.3,0,0,9.6
2011,116,22:00,17.6,55.2,3.5,0,0,9.6
2011,116,23:00,18.6,56.6,2.7,0,0,9.7
2011,117,0:00,17.1,59.9,3.3,0,0,9.7
2011,117,1:00,16.9,54,2.9,0,0,9.8
2011,117,2:00,16.7,55.9,2.4,0,0,9.8
2011,117,3:00,14,68.7,2.8,0,0,9.8
2011,117,4:00,13.3,57.3,2.1,0,0,9.8
2011,117,5:00,12.9,52.7,1.9,0,0,9.8
2011,117,6:00,12.7,59.1,2.1,27.78,0,9.8
2011,117,7:00,12.5,63.9,1.8,55.56,0,9.8
2011,117,8:00,14,52.8,1.3,83.34,0,9.8
2011,117,9:00,14.9,52.6,1.5,166.68,0,9.8
2011,117,10:00,15.5,49.9,1.7,222.24,0,9.7
2011,117,11:00,15,63.2,2.7,555.6,0,9.7
2011,117,12:00,13.1,70.1,3.8,527.82,0,9.7
2011,117,13:00,13.1,69,4,638.94,0,9.7
2011,117,14:00,12.1,70.3,4,555.6,0,9.7
2011,117,15:00,10.2,73.8,4.1,166.68,0,9.7
2011,117,16:00,8.7,78.3,3.7,55.56,0,9.8
2011,117,17:00,8.3,80.3,3.3,27.78,0,9.8
2011,117,18:00,8.5,77.8,2.8,27.78,0,9.8
2011,117,19:00,7.6,80.9,2.8,0,0,9.9
2011,117,20:00,7.3,82.1,2.9,0,0,10
2011,117,21:00,7,82.2,2.7,0,0,9.9
2011,117,22:00,6.1,79.2,2.7,0,0,9.9
2011,117,23:00,5.5,74.2,3,0,0,10
2011,118,0:00,5.4,67.1,3,0,0,10
2011,118,1:00,5.3,67.1,3,0,0,10
2011,118,2:00,5,68.8,3.2,0,0,10
2011,118,3:00,5,70.5,3.1,0,0,10
2011,118,4:00,5.1,71.5,3.2,0,0,9.9
2011,118,5:00,5.8,68.3,3.3,0,0,9.9
2011,118,6:00,6.5,69.7,3.1,55.56,0,9.9
2011,118,7:00,8.1,66.2,4,222.24,0,9.8
2011,118,8:00,9.3,62.3,4,361.14,0,9.7
2011,118,9:00,10,58.8,4.4,555.6,0,9.7
2011,118,10:00,10.7,55,4.2,666.72,0,9.6
2011,118,11:00,10.8,54.4,4.7,722.28,0,9.6
2011,118,12:00,10.8,56.8,4.6,694.5,0,9.6
2011,118,13:00,11.5,47.6,4.5,722.28,0,9.6
2011,118,14:00,11.7,43.9,4.2,638.94,0,9.5
2011,118,15:00,11.8,38.2,4.1,527.82,0,9.6
2011,118,16:00,11.8,40.9,3.6,361.14,0,9.6
2011,118,17:00,11.3,43.5,3.1,222.24,0,9.6
2011,118,18:00,9.3,48.8,2.6,55.56,0,9.7
2011,118,19:00,7.3,54.2,2.1,0,0,9.8
2011,118,20:00,6.6,53.1,2,0,0,9.8
2011,118,21:00,6.6,43.9,1.9,0,0,9.8
2011,118,22:00,5.7,45.5,1.6,0,0,9.8
2011,118,23:00,4.3,50.9,1.6,0,0,9.9
2011,119,0:00,4,52.2,2.1,0,0,9.9
2011,119,1:00,3.5,57.8,1.9,0,0,9.9
2011,119,2:00,3.5,60.4,2.1,0,0,9.9
2011,119,3:00,3.4,67.2,1.9,0,0,9.9
2011,119,4:00,3.3,66.7,2.1,0,0,9.8
2011,119,5:00,3.6,68.3,1.9,0,0,9.8
2011,119,6:00,5,66.8,1.2,55.56,0,9.8
2011,119,7:00,10.2,35.6,0.8,222.24,0,9.7
2011,119,8:00,13.1,25.2,1.2,388.92,0,9.6
2011,119,9:00,15,23.1,1.2,527.82,0,9.5
2011,119,10:00,16.4,25.4,1.8,666.72,0,9.5
2011,119,11:00,17.6,25.2,1.9,638.94,0,9.4
2011,119,12:00,17.3,29.7,2.1,722.28,0,9.4
2011,119,13:00,17,29.6,2.4,666.72,0,9.4
2011,119,14:00,17.6,27.7,2.4,638.94,0,9.4
2011,119,15:00,18.2,27.1,2.1,500.04,0,9.4
2011,119,16:00,18.4,26.3,2,333.36,0,9.4
2011,119,17:00,17.7,27.6,3.9,138.9,0,9.5
2011,119,18:00,16,31.1,2.6,27.78,0,9.6
2011,119,19:00,15.7,31.4,1.6,0,0,9.6
2011,119,20:00,15.5,34.3,3,0,0,9.7
2011,119,21:00,17.1,40.5,3.5,0,0,9.7
2011,119,22:00,17.5,43,2.9,0,0,9.8
2011,119,23:00,18.1,49.6,2.7,0,0,9.8
2011,120,0:00,19.3,56.1,3.4,0,0,9.8
2011,120,1:00,20.1,61,8.9,0,0,9.8
2011,120,2:00,19.8,64.9,12.3,0,0,9.8
2011,120,3:00,18.8,72.8,12.6,0,0,9.8
2011,120,4:00,19.3,70.8,11.2,0,0,9.8
2011,120,5:00,20.1,67.7,11.7,0,0,9.9
2011,120,6:00,20.2,67.4,12,27.78,0,9.9
2011,120,7:00,20.4,65.3,11,138.9,0,9.9
2011,120,8:00,21.4,59,10.9,277.8,0,9.9
2011,120,9:00,21.9,56.9,9.8,333.36,0,9.9
2011,120,10:00,22.4,53.6,10.2,500.04,0,9.9
2011,120,11:00,22.1,51.3,10.4,305.58,0,9.9
2011,120,12:00,21.9,50.8,9.9,277.8,0,9.9
2011,120,13:00,22.2,48.8,10.3,305.58,0,10
2011,120,14:00,19.8,62.1,9.7,138.9,0,10
2011,120,15:00,18,72.9,6.2,55.56,0,10.1
2011,120,16:00,18,75.1,4.3,55.56,1.5,10.1
2011,120,17:00,16.9,84.8,2,27.78,4,10.1
2011,120,18:00,16.4,88.3,3.1,0,6.5,10.2
2011,120,19:00,17.6,78.8,3.6,0,6.5,10.2
2011,120,20:00,16.5,85.8,2.4,0,7,10.3
2011,120,21:00,16.4,81.5,5.8,0,7,10.3
2011,120,22:00,15.7,86.3,5,0,7,10.3
2011,120,23:00,15.7,86.3,4.8,0,7,10.3
2011,121,0:00,17,78,3.5,0,0,10.4
2011,121,1:00,14.9,85.5,4,0,0,10.4
2011,121,2:00,14,92.7,4.1,0,0,10.4
2011,121,3:00,14.8,89.4,3.1,0,0,10.4
2011,121,4:00,14.8,75.5,2.2,0,0,10.4
2011,121,5:00,14.5,65.5,1.9,0,0,10.4
2011,121,6:00,14.9,54.3,2.8,27.78,0,10.4
2011,121,7:00,15.1,57,2.9,166.68,0,10.4
2011,121,8:00,15.9,56.3,3.4,333.36,0,10.4
2011,121,9:00,17,48.8,3.3,472.26,0,10.4
2011,121,10:00,15.8,46.6,4.9,611.16,0,10.4
2011,121,11:00,15.6,45.8,3.8,694.5,0,10.4
2011,121,12:00,15.3,40.4,3.9,722.28,0,10.4
2011,121,13:00,16.1,37.7,3.8,666.72,0,10.4
2011,121,14:00,16.7,32.9,3.4,555.6,0,10.4
2011,121,15:00,15,34.6,4,444.48,0,10.5
2011,121,16:00,13.9,42.6,3.6,333.36,0,10.5
2011,121,17:00,12.8,48.9,3.3,166.68,0,10.6
2011,121,18:00,10.9,56.8,2.9,27.78,0,10.7
2011,121,19:00,9.9,55.1,2.1,0,0,10.8
2011,121,20:00,8.9,59.3,1.7,0,0,10.8
2011,121,21:00,9.9,53,1.9,0,0,10.9
2011,121,22:00,9.7,59.4,2.2,0,0,10.9
2011,121,23:00,8.6,68.2,1.6,0,0,10.9
2011,122,0:00,9.6,52.6,1.4,0,0,10.9
2011,122,1:00,9.6,51.3,1,0,0,10.9
2011,122,2:00,9.3,55.4,1,0,0,10.9
2011,122,3:00,8.5,63,0.9,0,0,10.9
2011,122,4:00,7.7,67.8,1,0,0,10.9
2011,122,5:00,8,65.4,1.5,0,0,10.9
2011,122,6:00,9.2,62.4,1.3,55.56,0,10.8
2011,122,7:00,11.3,56.3,1.1,55.56,0,10.8
2011,122,8:00,13.6,43,0.8,250.02,0,10.7
2011,122,9:00,15.6,37.2,1.2,444.48,0,10.7
2011,122,10:00,15.8,39.6,1.8,583.38,0,10.6
2011,122,11:00,16.9,32.5,1.6,666.72,0,10.6
2011,122,12:00,16.5,29.7,2.7,638.94,0,10.6
2011,122,13:00,16.5,32.1,2.1,638.94,0,10.5
2011,122,14:00,16.7,34.9,2.4,583.38,0,10.5
2011,122,15:00,16.4,37.2,2.1,444.48,0,10.6
2011,122,16:00,15.7,41.1,2,305.58,0,10.6
2011,122,17:00,14.6,46.4,1.5,138.9,0,10.7
2011,122,18:00,13.3,51.4,1.2,55.56,0,10.7
2011,122,19:00,11.2,62.8,1.3,0,0,10.8
2011,122,20:00,9.5,73.1,0.9,0,0,10.9
2011,122,21:00,8.6,75,1.2,0,0,10.9
2011,122,22:00,8.3,73.7,1.5,0,0,10.9
2011,122,23:00,9.4,69.6,1.2,0,0,11
2011,123,0:00,9.7,68.8,1.3,0,0,11
2011,123,1:00,10.2,68.4,1.4,0,0,11
2011,123,2:00,10.5,69,0.8,0,0,11
2011,123,3:00,10.7,66.1,1.1,0,0,11
2011,123,4:00,10.3,68.2,1.4,0,0,10.9
2011,123,5:00,10.8,64.7,1.3,0,0,10.9
2011,123,6:00,11.1,61.9,1.6,27.78,0,10.9
2011,123,7:00,12.6,56.5,1.4,0,0,10.8
2011,123,8:00,12.1,73.1,0.9,83.34,0,10.8
2011,123,9:00,11.8,79.3,1,111.12,0.5,10.8
2011,123,10:00,12.3,69.3,0.8,250.02,0.5,10.8
2011,123,11:00,13.2,67.5,1.8,305.58,0.5,10.7
2011,123,12:00,15.4,55.1,2.2,527.82,0.5,10.7
2011,123,13:00,15.1,53.9,2.4,694.5,0.5,10.7
2011,123,14:00,15.6,48.5,2.2,444.48,0.5,10.7
2011,123,15:00,14.8,47.1,2.1,250.02,0.5,10.7
2011,123,16:00,14.8,45,2.1,222.24,0.5,10.7
2011,123,17:00,14.2,50.1,2.5,166.68,0.5,10.7
2011,123,18:00,13.1,56.9,2,55.56,0.5,10.8
2011,123,19:00,11.3,64.8,1.8,0,0.5,10.8
2011,123,20:00,11,62.5,1.8,0,0.5,10.9
2011,123,21:00,11.2,59.3,2.5,0,0.5,10.9
2011,123,22:00,11.7,55.4,2.5,0,0.5,10.9
2011,123,23:00,11,60.5,1.9,0,0.5,10.9
2011,124,0:00,8.9,70.9,1.2,0,0,11
2011,124,1:00,7,71.6,1.4,0,0,11
2011,124,2:00,5.8,65.4,1.5,0,0,11
2011,124,3:00,5.4,59.5,2.6,0,0,10.9
2011,124,4:00,5.2,51.2,2.7,0,0,10.9
2011,124,5:00,4.9,46.3,2.4,0,0,10.9
2011,124,6:00,6.5,43.4,2.6,83.34,0,10.9
2011,124,7:00,12,35.9,1.1,222.24,0,10.8
2011,124,8:00,15.4,27.9,2.1,416.7,0,10.7
2011,124,9:00,16.4,28.3,2.7,527.82,0,10.7
2011,124,10:00,15.5,42.9,2.5,638.94,0,10.6
2011,124,11:00,15.5,46.3,2.4,527.82,0,10.6
2011,124,12:00,14.7,49.5,2.2,472.26,0,10.5
2011,124,13:00,14.2,53.8,1.7,416.7,0,10.5
2011,124,14:00,15.4,52.3,1.5,416.7,0,10.5
2011,124,15:00,16,50,1.6,416.7,0,10.5
2011,124,16:00,16.3,49,1.6,305.58,0,10.5
2011,124,17:00,16.8,47.9,1.5,194.46,0,10.6
2011,124,18:00,15,49.8,1.6,55.56,0,10.6
2011,124,19:00,13,55.6,1.5,0,0,10.7
2011,124,20:00,11.5,65.2,0.5,0,0,10.7
2011,124,21:00,10.6,72.8,0.8,0,0,10.8
2011,124,22:00,10.3,63.8,1.6,0,0,10.8
2011,124,23:00,9.9,58.8,1.6,0,0,10.8
2011,125,0:00,9.4,59.6,1.8,0,0,10.8
2011,125,1:00,9.7,62.9,1.2,0,0,10.9
2011,125,2:00,8.5,67.7,1.6,0,0,10.9
2011,125,3:00,7.8,66.2,1.9,0,0,10.8
2011,125,4:00,10.2,71.2,2.5,0,0,10.8
2011,125,5:00,12.4,39.9,3.5,0,0,10.8
2011,125,6:00,11.1,67.3,2.6,83.34,0,10.8
2011,125,7:00,13.6,60.7,3.1,194.46,0,10.7
2011,125,8:00,16.2,46.8,2.2,416.7,0,10.7
2011,125,9:00,17.2,50.6,4.4,527.82,0,10.6
2011,125,10:00,18.1,49.9,4.8,666.72,0,10.6
2011,125,11:00,19.8,44.4,4,694.5,0,10.6
2011,125,12:00,21.8,39,2.1,722.28,0,10.5
2011,125,13:00,22.4,37.5,3,694.5,0,10.5
2011,125,14:00,22.8,36.6,3.5,611.16,0,10.5
2011,125,15:00,21.9,44,3.6,500.04,0,10.6
2011,125,16:00,21.1,46.2,2.8,333.36,0,10.6
2011,125,17:00,19.9,50.5,2.5,194.46,0,10.7
2011,125,18:00,17.6,57.8,1.8,55.56,0,10.8
2011,125,19:00,14.8,64.4,1.6,0,0,10.8
2011,125,20:00,13.8,73.2,0.8,0,0,11
2011,125,21:00,12.3,77.5,1.6,0,0,11
2011,125,22:00,11.4,79.9,1.1,0,0,11.1
2011,125,23:00,10.9,81.1,1.6,0,0,11.1
2011,126,0:00,10.6,81.2,2.1,0,0,11.2
2011,126,1:00,10.5,80.3,1.9,0,0,11.2
2011,126,2:00,10.5,80.2,1.7,0,0,11.2
2011,126,3:00,10.5,80,1.9,0,0,11.2
2011,126,4:00,10.8,79,1.6,0,0,11.2
2011,126,5:00,11,79.6,1.9,0,0,11.2
2011,126,6:00,12,78.6,1.3,55.56,0,11.2
2011,126,7:00,14.7,71.3,1.1,138.9,0,11.1
2011,126,8:00,15.4,75.1,2.8,138.9,0,11.1
2011,126,9:00,14.6,86.4,5,222.24,0,11
2011,126,10:00,16.8,78.9,1.4,250.02,0,11
2011,126,11:00,19.8,64.6,2.8,638.94,0,11
2011,126,12:00,21,58.6,3,722.28,0,10.9
2011,126,13:00,20.8,59.3,2.9,527.82,0,10.9
2011,126,14:00,19.6,64.2,2.9,305.58,0,11
2011,126,15:00,19.8,65,2,277.8,0,11
2011,126,16:00,19.1,68.3,2.3,166.68,0,11
2011,126,17:00,17.9,74,2.3,194.46,0,11.1
2011,126,18:00,15.9,82.7,1.4,27.78,0,11.2
2011,126,19:00,15.2,86.5,1.4,0,0,11.2
2011,126,20:00,14.6,89.5,1.2,0,0,11.3
2011,126,21:00,14.6,89.6,0.6,0,0,11.3
2011,126,22:00,14.4,89.8,1,0,0,11.4
2011,126,23:00,13.9,90.5,1.1,0,0,11.4
2011,127,0:00,12.8,91.1,1.1,0,0,11.5
2011,127,1:00,11.9,91.7,0.8,0,0,11.5
2011,127,2:00,11.8,92.3,0.8,0,0,11.5
2011,127,3:00,12.9,92.8,1,0,0,11.5
2011,127,4:00,13.6,90.6,1.4,0,0,11.5
2011,127,5:00,14.2,87.5,1.2,0,0,11.5
2011,127,6:00,14.4,87.7,0.7,55.56,0,11.5
2011,127,7:00,16,81.9,1,194.46,0,11.5
2011,127,8:00,17.5,75.9,1.3,305.58,0,11.4
2011,127,9:00,18.6,71.7,1.9,444.48,0,11.4
2011,127,10:00,18.6,72.7,2.4,750.06,0,11.4
2011,127,11:00,18.4,73.9,1.8,444.48,0,11.3
2011,127,12:00,19.2,72.3,1.7,722.28,0,11.4
2011,127,13:00,20.8,67,1.9,694.5,0,11.4
2011,127,14:00,20.8,67,2.4,527.82,0,11.4
2011,127,15:00,18.1,77.4,1.4,388.92,0,11.4
2011,127,16:00,19.1,72.7,1.8,333.36,0,11.5
2011,127,17:00,17.6,77.3,1.2,166.68,0,11.6
2011,127,18:00,16.5,81.3,1.5,55.56,0,11.7
2011,127,19:00,14.5,90.9,0.6,0,0,11.7
2011,127,20:00,14.7,92.2,0.8,0,0,11.8
2011,127,21:00,14.3,92.4,0.5,0,0,11.9
2011,127,22:00,13.7,93.5,0.5,0,0,11.9
2011,127,23:00,13.3,93.9,0.8,0,0,12
2011,128,0:00,12.7,94.3,0.8,0,0,12
2011,128,1:00,12.2,94.7,0.2,0,0,12
2011,128,2:00,12.6,95,0.7,0,0,12.1
2011,128,3:00,12.6,95.2,0.7,0,0,12.1
2011,128,4:00,11.9,95.2,0.5,0,0,12.1
2011,128,5:00,11.2,95.3,0.7,0,0,12.1
2011,128,6:00,11.1,95.4,0.3,55.56,0,12.1
2011,128,7:00,12.6,95.4,0.6,222.24,0,12
2011,128,8:00,15.6,85.2,0.9,361.14,0,12
2011,128,9:00,18,70.5,1.8,500.04,0,12
2011,128,10:00,18.6,68.8,1.8,611.16,0,12
2011,128,11:00,18.2,69.7,2.1,694.5,0,11.9
2011,128,12:00,19.7,64.9,2,694.5,0,11.9
2011,128,13:00,18.9,66.2,2,638.94,0,11.9
2011,128,14:00,19.7,63.3,1.9,583.38,0,12
2011,128,15:00,20,63,1.7,444.48,0,12
2011,128,16:00,19.6,64.8,1.9,333.36,0,12
2011,128,17:00,17.9,70.4,1.3,166.68,0,12.1
2011,128,18:00,15.7,77.4,0.9,55.56,0,12.2
2011,128,19:00,14.3,83.7,0.7,0,0,12.3
2011,128,20:00,13.4,86.8,0.6,0,0,12.4
2011,128,21:00,12.9,88.3,0.6,0,0,12.4
2011,128,22:00,13.8,86.1,0.8,0,0,12.4
2011,128,23:00,14.2,86.1,0.8,0,0,12.5
2011,129,0:00,14.2,86.6,0.7,0,0,12.5
2011,129,1:00,15.2,84.8,1.1,0,0,12.5
2011,129,2:00,15.9,84.8,1.4,0,0,12.5
2011,129,3:00,16,85.5,0.9,0,0,12.5
2011,129,4:00,15.9,87.2,1.1,0,0,12.5
2011,129,5:00,17,85.3,1.1,0,0,12.5
2011,129,6:00,18.4,83.8,0.8,83.34,0,12.5
2011,129,7:00,20.1,78.8,0.9,166.68,0,12.4
2011,129,8:00,21.4,74.4,1.5,277.8,0,12.4
2011,129,9:00,22.5,71.1,1.3,250.02,0,12.3
2011,129,10:00,22.3,71.7,1.6,222.24,0,12.3
2011,129,11:00,24.3,61.4,5.3,222.24,0,12.3
2011,129,12:00,24.7,60.4,6.6,305.58,0,12.3
2011,129,13:00,24.6,60.7,5.9,416.7,0,12.3
2011,129,14:00,25.7,61.1,7.3,666.72,0,12.3
2011,129,15:00,25.9,59.6,7.9,500.04,0,12.4
2011,129,16:00,25.4,58.4,8.1,222.24,0,12.4
2011,129,17:00,24.7,63.4,7.7,83.34,0,12.4
2011,129,18:00,23.8,67.3,7.5,27.78,0,12.5
2011,129,19:00,22.5,75.5,5.7,0,0,12.5
2011,129,20:00,22.3,77.7,5.4,0,0,12.6
2011,129,21:00,22.3,78.4,4.6,0,0,12.6
2011,129,22:00,21.6,82.8,2.5,0,1,12.6
2011,129,23:00,20.7,88.3,1.7,0,3.5,12.7
2011,130,0:00,20.8,88.5,4.5,0,4.5,12.8
2011,130,1:00,20.8,86.6,6,0,7,12.8
2011,130,2:00,21.3,83,7.5,0,7,12.8
2011,130,3:00,20.8,79.9,7,0,7,12.8
2011,130,4:00,20.9,79,7.2,0,7,12.8
2011,130,5:00,20.4,81.8,7,0,7,12.9
2011,130,6:00,20.2,85.2,7.2,83.34,7,12.9
2011,130,7:00,20.8,83.9,7.9,194.46,7,12.9
2011,130,8:00,21.4,81.9,8.1,416.7,7,12.9
2011,130,9:00,21.7,81.3,7.8,500.04,7,12.9
2011,130,10:00,22.1,82.5,7.9,555.6,7,12.9
2011,130,11:00,22.6,81.5,8.3,666.72,7,12.9
2011,130,12:00,22.6,81.4,7.2,555.6,7.5,13
2011,130,13:00,23.3,76.1,6.6,444.48,7.5,13
2011,130,14:00,22.5,78.4,6.6,250.02,7.5,13
2011,130,15:00,22.3,80.5,5.9,250.02,7.5,13.1
2011,130,16:00,22.3,78.1,5.7,250.02,7.5,13.1
2011,130,17:00,22.1,79.2,4.9,83.34,7.5,13.2
2011,130,18:00,21.5,80.8,4,27.78,7.5,13.3
2011,130,19:00,21.4,79,4.3,27.78,7.5,13.3
2011,130,20:00,20.8,82.1,3.8,0,7.5,13.4
2011,130,21:00,20.7,84,3,0,7.5,13.5
2011,130,22:00,21,83.4,3.8,0,7.5,13.5
2011,130,23:00,21.2,80.5,3.2,0,7.5,13.6
2011,131,0:00,21.3,78,2.3,0,0,13.6
2011,131,1:00,20.4,81.8,2.4,0,0,13.6
2011,131,2:00,21,78.9,5.5,0,0,13.6
2011,131,3:00,21.2,77.3,6.1,0,0,13.6
2011,131,4:00,21.4,76.1,6.8,0,0,13.6
2011,131,5:00,21,79.7,7.7,0,0,13.7
2011,131,6:00,21.9,74.7,9,27.78,0,13.7
2011,131,7:00,21.9,72.8,8.5,55.56,0,13.6
2011,131,8:00,21.3,76.3,7.8,55.56,0.5,13.6
2011,131,9:00,19.8,88.6,7.2,83.34,8.5,13.6
2011,131,10:00,19.6,87.9,7.4,55.56,15.5,13.6
2011,131,11:00,19.8,85.2,7.2,83.34,17,13.7
2011,131,12:00,21.1,78.9,8.6,277.8,17.5,13.6
2011,131,13:00,22,74.8,9.3,472.26,18,13.6
2011,131,14:00,22.1,73.2,10.3,472.26,18,13.6
2011,131,15:00,22.8,70.2,9.4,638.94,18,13.6
2011,131,16:00,23,68.3,8.3,388.92,18,13.7
2011,131,17:00,22.8,69.7,6.4,194.46,18,13.7
2011,131,18:00,21.1,77.4,3.9,55.56,18,13.7
2011,131,19:00,15.7,86.3,3.3,0,18,13.8
2011,131,20:00,14.1,91.3,2.5,0,18,13.8
2011,131,21:00,13,92.9,2.1,0,18,13.8
2011,131,22:00,12.9,94.2,1.6,0,18,13.8
2011,131,23:00,12.9,94.7,1.6,0,18,13.9
2011,132,0:00,12.8,95,1.3,0,0,13.9
2011,132,1:00,13.2,95.2,0.3,0,0,13.9
2011,132,2:00,13.2,95.1,0.9,0,0,13.9
2011,132,3:00,12.5,95.1,2,0,0,13.9
2011,132,4:00,12.2,95.2,1.9,0,0,13.9
2011,132,5:00,11.9,95.3,2.6,0,0,13.9
2011,132,6:00,12,95.5,2,27.78,0,13.9
2011,132,7:00,12.8,95.5,1.3,83.34,0,13.8
2011,132,8:00,12.8,95.4,1.1,194.46,0,13.8
2011,132,9:00,13.5,94.7,1.1,138.9,0,13.8
2011,132,10:00,15.2,86.6,1.6,305.58,0,13.7
2011,132,11:00,16.3,78.2,2.5,277.8,0,13.7
2011,132,12:00,16.7,77.1,2.5,361.14,0,13.7
